Sample_name,Locus,Hash,nReads
18S-B-August-5-L2,18,dbd8a482b9074704325c176f10ad862a466ab28c,11124
18S-B-August-5-L2,18,3f5e01c435280397f04aa0c9964614c9ed14a317,682
18S-B-August-5-L2,18,3e2ef0f732acc5f84bc9f35261b32bbd4face462,444
18S-B-August-5-L2,18,cc5e7d7480f69c9e09fc5ae87b76cf0a9b858499,124
18S-B-August-5-L2,18,12e174c129933c8b7b3964cf08d86b5bd3514fce,3118
18S-B-August-5-L2,18,87a73b96d960594833b7b41ea9eadf6552eafcbf,1241
18S-B-August-5-L2,18,2eb6b38b54303b28a1ba4abe5afac3c5a621444a,6325
18S-B-August-5-L2,18,a7436bde3b68d28670f7437e81caf4e69f717771,3197
18S-B-August-5-L2,18,a0c2101a616bb802623dd7565a320c82f3eeee66,2382
18S-B-August-5-L2,18,8aa5440bb4384d4390e53dfdcf42382afee17dae,487
18S-B-August-5-L2,18,43abae187f6de4e9f04d7b7c15b11ac7b8901caf,3980
18S-B-August-5-L2,18,695ad1e845c819972c01528ffb279a07089d02c1,895
18S-B-August-5-L2,18,c0860a13693db77b252d1f2459b11bf4a8097d39,313
18S-B-August-5-L2,18,1564512fe31fb18baacc23c7f440c4a7b934fbb8,813
18S-B-August-5-L2,18,bb7bbda3248a1bd0c8d5cbabaa8d0f62c46cd919,5830
18S-B-August-5-L2,18,0341777399727bce0b4ec348721002acebe1b079,167
18S-B-August-5-L2,18,e699e72a696491c7737ac4aa19af12af704f1d1e,482
18S-B-August-5-L2,18,faa56c2df17099b1fc065ab145687d3bfa7c65d6,82
18S-B-August-5-L2,18,e82c8bd1c2327b114db0780ab4c7ffcd2d44604e,2637
18S-B-August-5-L2,18,5463798c2addea98c344c0fa3e6850a51c84481c,287
18S-B-August-5-L2,18,71703c12cac7edd8eff1dfd6d1bf0d653d71713d,329
18S-B-August-5-L2,18,9a535787a1c62465d99b875d2dd04b12e31a9b9f,1106
18S-B-August-5-L2,18,fba2fc643f67676d419fb04889d2d061597ed83c,677
18S-B-August-5-L2,18,b79322c64a50aa9e0c338d70c3823b0b1488c4ea,2999
18S-B-August-5-L2,18,b6427039f7858a0af92964078c70e91672c83d5a,124
18S-B-August-5-L2,18,ecc446e66f7604ea2c6c04853717aed7b6a7821b,84
18S-B-August-5-L2,18,a3716bb49d68b186b373e3b8d8971d33588bfdbb,564
18S-B-August-5-L2,18,059b4ac4e5881a0663c66d8e390f4b2f6a680380,624
18S-B-August-5-L2,18,18dd0dddb2fea859d7ee9a5b472b308ed1336eba,438
18S-B-August-5-L2,18,44124c3564e3a4f6a7d9ce69e42cf045ff61a916,91
18S-B-August-5-L2,18,ff3bc4e6141cd957081f6302141f4dbd5696da25,366
18S-B-August-5-L2,18,f52feb0a86571fe9ed65a98c9947fc908cac1e50,154
18S-B-August-5-L2,18,1b660a676bfb97df9c83e608b4c58fe51b5f5fb3,185
18S-B-August-5-L2,18,1056bbd85a1b3eb77d29a1e271fc19c60e736155,433
18S-B-August-5-L2,18,d181c5fcf022d4861c25771776f07bd03bbb92d3,244
18S-B-August-5-L2,18,0dfb50e545f2f577cd671e381df2f9321c61c551,66
18S-B-August-5-L2,18,b9226f5805b043dc33e1d87cc8d698f7dcf2191a,59
18S-B-August-5-L2,18,3f9144ac23935dd1733a2d0e927efcaeabcf7abc,48
18S-B-August-5-L2,18,1ddd38bb769ccf3c114ae48bd67d4d23019ce448,761
18S-B-August-5-L2,18,7333387964344c4f1b5081725617c18909ced424,418
18S-B-August-5-L2,18,87d13253ba9d70b973c96ec7ffc7f6832073a9f7,311
18S-B-August-5-L2,18,9166ca4c24468f0a838d7285219cf75931432b8e,253
18S-B-August-5-L2,18,cf265d23a6e31e15ae262f6223d927f391c16147,14
18S-B-August-5-L2,18,db18477b132176df5e0c6d968b59d145c9b2e15a,67
18S-B-August-5-L2,18,c8f6da2b49da8956a5b5357f4bcd00f1e1917de5,42
18S-B-August-5-L2,18,6568cf44ac11817077cbe7669ecb513c686877c4,191
18S-B-August-5-L2,18,194623416644cf331d90bff7272fcc808e5716d5,14
18S-B-August-5-L2,18,565ab320f0f7e1d89112bb1fd5162d7eb86c034c,153
18S-B-August-5-L2,18,4e7adc1ac227bc12d0409c825df9f7b247e89ac7,61
18S-B-August-5-L2,18,b566759747d982ba60b680c4016b731ebaece09b,228
18S-B-August-5-L2,18,577e7bb404ec3941a3c8ad4cb681714cbf6b3125,74
18S-B-August-5-L2,18,60cd6eef359ddb0e49ab7858d3ea2972f6cd2bc6,138
18S-B-August-5-L2,18,4b6a94d742a7baa91f0b3332575348b6f5dd5ef7,23
18S-B-August-5-L2,18,6a8d60149cc1165c6fbd7b8c781aab67fd3d669a,815
18S-B-August-5-L2,18,7900a7062083506bb72797d4fd6388ae5b8b811d,204
18S-B-August-5-L2,18,ee7c5aec2a4de59701a7a9d78fa2a37847901585,160
18S-B-August-5-L2,18,f39f6f7690793eadbfeeee82fd3be3634a3f3328,199
18S-B-August-5-L2,18,542b3273b5da678147995058f6dac2f7bd30e70d,22
18S-B-August-5-L2,18,274b972c5d6198fc0471bf0cd0ebb7edaf9abe82,197
18S-B-August-5-L2,18,eebcf52d36ef5f572c18d079bc34ad4a381f4b93,464
18S-B-August-5-L2,18,cf01a52c525b7df6f2925e3d21ac09b62b54cfd1,378
18S-B-August-5-L2,18,fd6966657110296129867ca2c067bd962a4f927a,106
18S-B-August-5-L2,18,e85086f777736f3a508876d9595e31aba73cb39f,127
18S-B-August-5-L2,18,bac47c818645281a53423df20d582d5a36006e90,100
18S-B-August-5-L2,18,ac2da80b499bc4497097da95c4e6fe5dc31333d4,23
18S-B-August-5-L2,18,e0fdcd7728989c30929268503fbb5cc579c75066,263
18S-B-August-5-L2,18,7f56478499baf423da4151515c10a396229ba104,190
18S-B-August-5-L2,18,90b79937cf09b6bb92056440317859631abff371,74
18S-B-August-5-L2,18,296051e41722a59232e600da2040d785bd7c616b,155
18S-B-August-5-L2,18,73a70ec55cbcc9143e8bd51afe88559f7490caf3,173
18S-B-August-5-L2,18,44494e4cefdf15456e42cf3d0c834c4b9424c876,87
18S-B-August-5-L2,18,4c03c9c828d89aa772b8a1f76bfa000719c679d8,142
18S-B-August-5-L2,18,2cb158ef4d90a80220bf62d458a127b102f1a208,116
18S-B-August-5-L2,18,aa603698b2de8c86ab316f5766565a4dce8c6095,29
18S-B-August-5-L2,18,dfc49113bbba7b087ae50af01ab3e5e1b0afca53,971
18S-B-August-5-L2,18,acea106cb5af04adfe8cdd2cbad8308efd58ce73,27
18S-B-August-5-L2,18,b6a839f3aeb603b430cec251ffec2a797151dfe4,84
18S-B-August-5-L2,18,0307dd7ba277c185e30638423c7173e31178e48a,231
18S-B-August-5-L2,18,fb8e0051bc955d3242a1134cb3a3fdf5e77a392b,5
18S-B-August-5-L2,18,774243c731e61ce2a167217efe356a9e4edcba78,47
18S-B-August-5-L2,18,a1521091b13df9a817d9cd52d8d3ae6257da1d43,697
18S-B-August-5-L2,18,c2393a989966645fccba26e53081f9702a94b1d2,23
18S-B-August-5-L2,18,0cece10488acbb85c5088b6e105ec01d85ea9cb9,190
18S-B-August-5-L2,18,a3724af413fe83988a1a50995e51d54769195ff7,16
18S-B-August-5-L2,18,dd55074ade3561b3408fd7e0c2c3280af212307e,52
18S-B-August-5-L2,18,7779c2832ec082e066303880e98189a69c27d3ae,11
18S-B-August-5-L2,18,a336b0c3bbff96a85553d0802b401db22bcac356,134
18S-B-August-5-L2,18,df091ac0ed9fb1a6687fa3c58659b14d205688f9,230
18S-B-August-5-L2,18,3867dd62324cca10521715159341773104a4e722,71
18S-B-August-5-L2,18,eeac635f2be4ea21edf4bd3841f4b1adc91535ca,119
18S-B-August-5-L2,18,84d907f0227d15a76c90ee47b125640b8e54bb8a,16
18S-B-August-5-L2,18,ba61e149056eaa9d552220ef14d8f1b5a7df0d7a,259
18S-B-August-5-L2,18,c2c0a63cca799d07f7f6c44a06d4c2390da77121,124
18S-B-August-5-L2,18,0e957882f910a7eba130ca79ab6415f8fa5b558c,29
18S-B-August-5-L2,18,cf4b89bcb0f5edef629a0aafe7c926f1685c3151,55
18S-B-August-5-L2,18,9cba75b31748aa7a0a97501a72669d977848be2a,219
18S-B-August-5-L2,18,05fb3963d7683eb359a7c638cf317df2dbb9f1e4,23
18S-B-August-5-L2,18,b728cb0d3b64d9a71a1c5143fb9815181cce17ff,122
18S-B-August-5-L2,18,221d0205bb4441e2da46bd7659c9f04065092ad1,117
18S-B-August-5-L2,18,0150a92929b0942452c85dee1a1c2351ce23d9d3,34
18S-B-August-5-L2,18,4a8215f6320c624247bdf245679cbe817f13ea29,376
18S-B-August-5-L2,18,b337056daf7267571f545493db73a3157ab0e62f,361
18S-B-August-5-L2,18,17130053e72d0a59437bd1696ce18f71e11db8fe,73
18S-B-August-5-L2,18,27896d40379f40bcc25cf585631b908b039a59d9,4
18S-B-August-5-L2,18,bc41afe91ac341e7237a8cf64bc052750db55f66,47
18S-B-August-5-L2,18,d612471b9332819b711dc1b4accfec2498d47b48,19
18S-B-August-5-L2,18,6473cbbed9d44a61f45e3bbee8f97f3d535875b6,64
18S-B-August-5-L2,18,c313cbb30850b0e3647196e7611dd361b829b8b0,13
18S-B-August-5-L2,18,5395dd716154fca25a1fe0fd37667dce0a4b6026,6
18S-B-August-5-L2,18,11d77fa75bd7b87068433189483ed6b956868b04,302
18S-B-August-5-L2,18,5f1c7bbe2885f588027887435ca672f0ac62ad82,104
18S-B-August-5-L2,18,ca7e15956e5a4065f0b79f602f88bc50ee777310,291
18S-B-August-5-L2,18,a595bfb4ffa9aee8a760c807acbdf116f445a6b0,46
18S-B-August-5-L2,18,2ca2b1cfd4fe10483ac2e64df2de32b64b8b0133,58
18S-B-August-5-L2,18,48082d1d3abfae35f437567863c473a8f906444c,13
18S-B-August-5-L2,18,ee0e00247265666d5d9c69ca88ebc38b73f15e67,92
18S-B-August-5-L2,18,dee97d7d62bef786638fd8f350f1e5ec2552181b,263
18S-B-August-5-L2,18,b4e75a9dc07a8775b182a9cdc724298272e4e934,221
18S-B-August-5-L2,18,fd3848707da24b467ff331fb9a10034d01e932c5,20
18S-B-August-5-L2,18,c3c5b7003387a13c79e93969e87033cbf724a678,137
18S-B-August-5-L2,18,e6bcdd93386699a09d8e758db3a6232e3c28535a,21
18S-B-August-5-L2,18,1ec72c46e8f0aeceab2b0ae9d9e03756c354d6bf,245
18S-B-August-5-L2,18,7ea4d5618bb04bce0f79e3706a0a7212023e2206,5
18S-B-August-5-L2,18,b7fb0fdaf139f6e50853ca2b7985a0ff9b0122bb,7
18S-B-August-5-L2,18,e60bd7eae1a4fcc97c1944330d5878be8be04aaf,46
18S-B-August-5-L2,18,4083e26e6980e0a2aad63c8a4e6c8a223a58c5be,16
18S-B-August-5-L2,18,c58d37d8c7e44f8021e08af27aad34329b9f771b,8
18S-B-August-5-L2,18,f719991077c5d64fc39f08d321bae01197cc1a6c,66
18S-B-August-5-L2,18,c76e59974e91502d3616a7e8f45fab3977c58914,64
18S-B-August-5-L2,18,142951f1ea281f470d9f3f6e7a0e892d7eb3e43c,151
18S-B-August-5-L2,18,a9f2f0241674d96053f929cc2a38bd63780144e7,199
18S-B-August-5-L2,18,4f886c1c8270b534d6f49727bf47d2671058bc6a,47
18S-B-August-5-L2,18,2e21738926323ff24ec1bb2012f1a1c6466bd621,95
18S-B-August-5-L2,18,76f84a92599c4b2a6fc1c59cea484232b3289d88,172
18S-B-August-5-L2,18,54e012b45e0aafea2cc7c1e0802f1b0787aeae4e,189
18S-B-August-5-L2,18,5370826c1c5535ef875285f2ba1d3c7858953272,169
18S-B-August-5-L2,18,b52c147e3ffbf62a74e93885ed4d4b5f5a67527b,11
18S-B-August-5-L2,18,5d4045c339479fd6a6e8f59fbdd3d162a0cc0c4f,172
18S-B-August-5-L2,18,0b79011f090dad2f298de25473eb70eca3b49623,178
18S-B-August-5-L2,18,93d299d9a0c25a4d7aa2dadce809a62a176b7e71,5
18S-B-August-5-L2,18,504e348db44ebcab52e5a04072f3b3d0f8d975cd,31
18S-B-August-5-L2,18,9626ebe0c280a1cacd495ea9c5a369e3641a749b,16
18S-B-August-5-L2,18,250a6e297d2c9235bdb168199fb9c5a472ca0b4c,174
18S-B-August-5-L2,18,7dd7611ba59c382a1aeb5acb3cd962a5991ce1d1,8
18S-B-August-5-L2,18,fdd6ce130a2794a3864700d0f2cf9075692f237e,165
18S-B-August-5-L2,18,2059ffb580fdc9cc6ba4a3a0634de4c2ab17c75d,163
18S-B-August-5-L2,18,ff91b5708f5a885ecbd216e2becaba4f079203de,155
18S-B-August-5-L2,18,f159453a90fb05b686119cdd6a064ea4f6036851,109
18S-B-August-5-L2,18,3e7550c18ddc7a5d596a2b9b50e191f514f78376,13
18S-B-August-5-L2,18,ebb59b6c22d0ef300951fc337f278f45c90b087b,19
18S-B-August-5-L2,18,567b32178019cb2c92c8a022058b24162ff6ddd8,10
18S-B-August-5-L2,18,4746a70dcedcee230ee1b5640bb3b2815dcebe6c,134
18S-B-August-5-L2,18,fc8dbc1a88b944c8a050ba9d0f1f32d085ef6f4f,14
18S-B-August-5-L2,18,8edde850f6763ff6b439e71a2d321f06080d3a01,52
18S-B-August-5-L2,18,70ac4fa8335bd4b1dec195d065ecae6028fc6b2a,112
18S-B-August-5-L2,18,c8affa1275c00e9513cb0fa8336f27dc3943bdc4,108
18S-B-August-5-L2,18,99b42d8db1847d4172d6630b3879a3177a4ebe29,78
18S-B-August-5-L2,18,0fa7f831a9a63b13c3ea877667d08a9ded0d65c7,97
18S-B-August-5-L2,18,0c2c6790817a68d9f43e6f3b2ea3f4a2204298ab,105
18S-B-August-5-L2,18,f4d94bbf0b5280523d1e46bbf674201dca783704,104
18S-B-August-5-L2,18,d1c7a1e1e026e4c22563ff9f9ac7ab8bda9f1051,32
18S-B-August-5-L2,18,faa96ceb83ede7f769d8dd1840a3b2a7e3fe3e0f,80
18S-B-August-5-L2,18,e645ec939f28b044e0308901744aa2849ee6fe39,24
18S-B-August-5-L2,18,0fa7d80dcc0bde94e955e76d03a07be998c3ed3f,97
18S-B-August-5-L2,18,b3b5fd4b14cf98ddbab1d8ea4b4cd7d4d0f1fc7a,72
18S-B-August-5-L2,18,8e1379570200fbc002408cab582efa1809babb5c,91
18S-B-August-5-L2,18,ea878381685f2219297e055a7c135a6328cb69ac,88
18S-B-August-5-L2,18,11193f6bbe4a4253edaa1eb1073266274ac57d01,53
18S-B-August-5-L2,18,ae04860decd8948e4259426cf85f857593c2def0,16
18S-B-August-5-L2,18,8ae83fa343fc5e69c9c822ad7ce5333efaba3c2c,74
18S-B-August-5-L2,18,e7cdfecbc42c13d512c236b2f81767048f74d1f7,64
18S-B-August-5-L2,18,0ce0f313175d403ae50f9154e4164f4cc5e71370,19
18S-B-August-5-L2,18,b8110584694e95bf73a9f5c9d6024c154680ce17,17
18S-B-August-5-L2,18,9aebe6f4fc2926d103d601b94f8ba39e3cba29fb,9
18S-B-August-5-L2,18,59c0c4e5965beca1b93bf005ed0a9271e027dd01,64
18S-B-August-5-L2,18,5c7d937cca86d9d48c1561de1014fde195ddaeeb,5
18S-B-August-5-L2,18,572215c7593fdd21f176e2bd50d0ad08b3725814,55
18S-B-August-5-L2,18,17f3fd3adfc71f054d8a941b9d92de24003a72ed,54
18S-B-August-5-L2,18,7def829581ad615aa2c084ef179cdb852fdf02e3,34
18S-B-August-5-L2,18,554ffc5853b5e5b1a80d84549223b532f3476b66,8
18S-B-August-5-L2,18,bdaf2f574113745fee5f2a69f0e28223a8c0a2f5,46
18S-B-August-5-L2,18,896b762ed13acf85451d7f8c8fcd2dff461023c3,43
18S-B-August-5-L2,18,dc1b88e37e81bb8955d5021738e8944acf08b008,42
18S-B-August-5-L2,18,4e746e24d3d172cd647b45b0dacde2118e3e9eb4,38
18S-B-August-5-L2,18,39141c28677e251578719f9fb0f53fc8d73dc671,9
18S-B-August-5-L2,18,7701e823e6d5d04dbfd7679c0e5f3807efb46f7d,7
18S-B-August-5-L2,18,f704b7f034cddf98ebe42620580f807a0a43f49c,4
18S-B-August-5-L2,18,ea57d2d9c9d1e4905ba2f74535664b2322360ab5,27
18S-B-August-5-L2,18,63f4f4d21dc8fd6773bb7bb6d7c6407c931c6440,27
18S-B-August-5-L2,18,afec625d3e1dd1cec9eaef7448d0786d8ea61556,23
18S-B-August-5-L2,18,d6ae3d2ec6a055cc2f44b897f931841eb6f973a2,21
18S-B-August-5-L2,18,ab6ecb7e733507afa84c4504cc8ad270aa80ce80,21
18S-B-August-5-L2,18,31fc01d51077c43138511c9bb7a4341e2557400c,5
18S-B-August-5-L2,18,a297793517010d76818179329b527eb787777f04,18
18S-B-August-5-L2,18,d3bb09b7acf0f9f4dfee859bdf9f73064619244f,9
18S-B-August-5-L2,18,9b7f14818720b87260569c1e466df6869190ea58,17
18S-B-August-5-L2,18,81e6eed457bf196bc87be882d61159bf2094a77e,16
18S-B-August-5-L2,18,aa9eb337161f78f496cb5757c78ac7a43863a5b5,12
18S-B-August-5-L2,18,aa7b6d9d6aeb5ac88c469c3aa5d269f5d97b1876,10
18S-B-August-5-L2,18,76ffb80b8b3bc82bb8dc86856df0c116479eee08,10
18S-B-August-5-L2,18,e15eb1b63ff3a22354e1312fb86b13e3da4d34ef,9
18S-B-August-5-L2,18,0123c7a09526d17c46488f04fcd545bd2c26608c,6
18S-B-August-5-L2,18,e7f0030c92cf667c5da8b2d0c19087d30b3208da,5
18S-B-August-5-L2,18,7f71ee9db08086ce8b84e7bdf6811913a9b03546,5
18S-B-August-5-L2,18,76db7a664d5e00afb45775d072c950be8e929747,5
18S-B-August-6-L1,18,dbd8a482b9074704325c176f10ad862a466ab28c,38357
18S-B-August-6-L1,18,3f5e01c435280397f04aa0c9964614c9ed14a317,739
18S-B-August-6-L1,18,3e2ef0f732acc5f84bc9f35261b32bbd4face462,1333
18S-B-August-6-L1,18,cc5e7d7480f69c9e09fc5ae87b76cf0a9b858499,206
18S-B-August-6-L1,18,12e174c129933c8b7b3964cf08d86b5bd3514fce,3544
18S-B-August-6-L1,18,87a73b96d960594833b7b41ea9eadf6552eafcbf,4459
18S-B-August-6-L1,18,2eb6b38b54303b28a1ba4abe5afac3c5a621444a,4821
18S-B-August-6-L1,18,2b0573ca68d1680e7cfe98f6fb7da2717360ca8a,7
18S-B-August-6-L1,18,a7436bde3b68d28670f7437e81caf4e69f717771,1140
18S-B-August-6-L1,18,a0c2101a616bb802623dd7565a320c82f3eeee66,233
18S-B-August-6-L1,18,8aa5440bb4384d4390e53dfdcf42382afee17dae,1897
18S-B-August-6-L1,18,43abae187f6de4e9f04d7b7c15b11ac7b8901caf,1541
18S-B-August-6-L1,18,695ad1e845c819972c01528ffb279a07089d02c1,423
18S-B-August-6-L1,18,c0860a13693db77b252d1f2459b11bf4a8097d39,872
18S-B-August-6-L1,18,1564512fe31fb18baacc23c7f440c4a7b934fbb8,1126
18S-B-August-6-L1,18,bb7bbda3248a1bd0c8d5cbabaa8d0f62c46cd919,10
18S-B-August-6-L1,18,0341777399727bce0b4ec348721002acebe1b079,2996
18S-B-August-6-L1,18,e699e72a696491c7737ac4aa19af12af704f1d1e,5557
18S-B-August-6-L1,18,faa56c2df17099b1fc065ab145687d3bfa7c65d6,45
18S-B-August-6-L1,18,e82c8bd1c2327b114db0780ab4c7ffcd2d44604e,799
18S-B-August-6-L1,18,5463798c2addea98c344c0fa3e6850a51c84481c,102
18S-B-August-6-L1,18,71703c12cac7edd8eff1dfd6d1bf0d653d71713d,1288
18S-B-August-6-L1,18,9a535787a1c62465d99b875d2dd04b12e31a9b9f,33
18S-B-August-6-L1,18,fba2fc643f67676d419fb04889d2d061597ed83c,614
18S-B-August-6-L1,18,b79322c64a50aa9e0c338d70c3823b0b1488c4ea,943
18S-B-August-6-L1,18,d155c38891858812df1667ea179e06e983634898,232
18S-B-August-6-L1,18,5a9f83535a8045159b2bcb7520504b63d1ac956a,1620
18S-B-August-6-L1,18,a7aece932cd1de703d0365b62094a59ae8e0c031,544
18S-B-August-6-L1,18,ecc446e66f7604ea2c6c04853717aed7b6a7821b,969
18S-B-August-6-L1,18,a3716bb49d68b186b373e3b8d8971d33588bfdbb,309
18S-B-August-6-L1,18,059b4ac4e5881a0663c66d8e390f4b2f6a680380,634
18S-B-August-6-L1,18,44124c3564e3a4f6a7d9ce69e42cf045ff61a916,97
18S-B-August-6-L1,18,ff3bc4e6141cd957081f6302141f4dbd5696da25,795
18S-B-August-6-L1,18,f52feb0a86571fe9ed65a98c9947fc908cac1e50,196
18S-B-August-6-L1,18,1b660a676bfb97df9c83e608b4c58fe51b5f5fb3,76
18S-B-August-6-L1,18,1056bbd85a1b3eb77d29a1e271fc19c60e736155,157
18S-B-August-6-L1,18,d181c5fcf022d4861c25771776f07bd03bbb92d3,74
18S-B-August-6-L1,18,0dfb50e545f2f577cd671e381df2f9321c61c551,92
18S-B-August-6-L1,18,b9226f5805b043dc33e1d87cc8d698f7dcf2191a,132
18S-B-August-6-L1,18,3f9144ac23935dd1733a2d0e927efcaeabcf7abc,45
18S-B-August-6-L1,18,1ddd38bb769ccf3c114ae48bd67d4d23019ce448,408
18S-B-August-6-L1,18,7333387964344c4f1b5081725617c18909ced424,253
18S-B-August-6-L1,18,87d13253ba9d70b973c96ec7ffc7f6832073a9f7,209
18S-B-August-6-L1,18,9166ca4c24468f0a838d7285219cf75931432b8e,214
18S-B-August-6-L1,18,15caee87c0ac8c4dd2192f61c88107358e52f82c,76
18S-B-August-6-L1,18,db18477b132176df5e0c6d968b59d145c9b2e15a,104
18S-B-August-6-L1,18,c8f6da2b49da8956a5b5357f4bcd00f1e1917de5,23
18S-B-August-6-L1,18,a51bd6c5a5965876ead501358a2a1c9b7b22e02d,751
18S-B-August-6-L1,18,6568cf44ac11817077cbe7669ecb513c686877c4,174
18S-B-August-6-L1,18,ba6a515a7d1ebc2660af0121012af743278a5c29,26
18S-B-August-6-L1,18,6242a022b94a86bb7c37111021d3eb68c2843817,776
18S-B-August-6-L1,18,565ab320f0f7e1d89112bb1fd5162d7eb86c034c,559
18S-B-August-6-L1,18,31bc009298f757772a97f0dfdfd3e052502afdc6,119
18S-B-August-6-L1,18,4e7adc1ac227bc12d0409c825df9f7b247e89ac7,51
18S-B-August-6-L1,18,fb470b1885ee26d907d08cec5b15aab7a5f88f30,605
18S-B-August-6-L1,18,577e7bb404ec3941a3c8ad4cb681714cbf6b3125,119
18S-B-August-6-L1,18,3870117b2f56f230c597b4e4d54d77c3adc2cd4e,4
18S-B-August-6-L1,18,3e6c1f17ff7b182665e18d386c82dbb453cc1255,683
18S-B-August-6-L1,18,d9c9ca423e5104c93a0fb635118b01b6059ce332,94
18S-B-August-6-L1,18,60cd6eef359ddb0e49ab7858d3ea2972f6cd2bc6,38
18S-B-August-6-L1,18,4b6a94d742a7baa91f0b3332575348b6f5dd5ef7,55
18S-B-August-6-L1,18,6a8d60149cc1165c6fbd7b8c781aab67fd3d669a,26
18S-B-August-6-L1,18,7900a7062083506bb72797d4fd6388ae5b8b811d,170
18S-B-August-6-L1,18,ee7c5aec2a4de59701a7a9d78fa2a37847901585,105
18S-B-August-6-L1,18,f39f6f7690793eadbfeeee82fd3be3634a3f3328,70
18S-B-August-6-L1,18,274b972c5d6198fc0471bf0cd0ebb7edaf9abe82,188
18S-B-August-6-L1,18,cf01a52c525b7df6f2925e3d21ac09b62b54cfd1,31
18S-B-August-6-L1,18,fd6966657110296129867ca2c067bd962a4f927a,170
18S-B-August-6-L1,18,e85086f777736f3a508876d9595e31aba73cb39f,88
18S-B-August-6-L1,18,bac47c818645281a53423df20d582d5a36006e90,356
18S-B-August-6-L1,18,e0fdcd7728989c30929268503fbb5cc579c75066,31
18S-B-August-6-L1,18,3fcf91fe5c2a13324ab1c2469c99b124546065d2,100
18S-B-August-6-L1,18,16425c2a6626dc62c2f90e3c4834a5490f46c3ef,16
18S-B-August-6-L1,18,7f56478499baf423da4151515c10a396229ba104,103
18S-B-August-6-L1,18,90b79937cf09b6bb92056440317859631abff371,3
18S-B-August-6-L1,18,171521d24e85ec972722e41996360bb4381dfda3,22
18S-B-August-6-L1,18,2f2972cdab9e801f97598c1edecc0713012017b3,485
18S-B-August-6-L1,18,26e663f6d915673ab09701bf93bf23bf37f5cb74,18
18S-B-August-6-L1,18,a756e2d4b7e62531fa720bbc1e3480a1137c993c,28
18S-B-August-6-L1,18,73a70ec55cbcc9143e8bd51afe88559f7490caf3,245
18S-B-August-6-L1,18,c99afe18ba48f83eb104fc6a083588c703476117,38
18S-B-August-6-L1,18,44494e4cefdf15456e42cf3d0c834c4b9424c876,41
18S-B-August-6-L1,18,4c03c9c828d89aa772b8a1f76bfa000719c679d8,54
18S-B-August-6-L1,18,2cb158ef4d90a80220bf62d458a127b102f1a208,19
18S-B-August-6-L1,18,aa603698b2de8c86ab316f5766565a4dce8c6095,62
18S-B-August-6-L1,18,67d42ef1f533a3093e35c3e083bf35c300b973e1,16
18S-B-August-6-L1,18,37f218810c869bc1d5b6a8876695d34ed206da21,149
18S-B-August-6-L1,18,dfc49113bbba7b087ae50af01ab3e5e1b0afca53,3
18S-B-August-6-L1,18,492880b9b94927f36de2fc7ae481077d072b8f24,31
18S-B-August-6-L1,18,a0c2494f64d32f1cd3c9b7ee462f7c2358d15e39,41
18S-B-August-6-L1,18,7ea492bebf07c3af6de1be331b20d6bc2ac4bd1b,31
18S-B-August-6-L1,18,a353fa2f63f43f720daf999e14793420520e0b3a,254
18S-B-August-6-L1,18,858dc12e1a9783948d02d631141e11c5919d1f2c,108
18S-B-August-6-L1,18,b29b2e5a16cb82c6b5af7a218800ffcb4afb878a,46
18S-B-August-6-L1,18,ee704d8452681bd60c134e8e81abe7bf9199933f,19
18S-B-August-6-L1,18,2ee716996cff76d9a1546d2fa2eb541127a6a95c,97
18S-B-August-6-L1,18,7b3c1f00f1e5eecc445dc5c49972c5a0469dc7eb,27
18S-B-August-6-L1,18,0cece10488acbb85c5088b6e105ec01d85ea9cb9,47
18S-B-August-6-L1,18,ef47ee1563846da3e12b118327adb0775ffe4163,60
18S-B-August-6-L1,18,dd55074ade3561b3408fd7e0c2c3280af212307e,2
18S-B-August-6-L1,18,5b8f5719a16b5ca81d78021d1c8c4add24b63165,139
18S-B-August-6-L1,18,315267d8a776aea496a14dd7a54c285faeaee23e,4
18S-B-August-6-L1,18,7779c2832ec082e066303880e98189a69c27d3ae,3
18S-B-August-6-L1,18,a8c9167c7a27aa698697bc46066fa312b422f216,77
18S-B-August-6-L1,18,337eea6611c1fdd1ddce95fa1e8ff6e216dec427,115
18S-B-August-6-L1,18,5e4731417334b054e150500234f50218c20eb432,19
18S-B-August-6-L1,18,98735842eff802631c76e1fd966925c2d4bc3612,30
18S-B-August-6-L1,18,3867dd62324cca10521715159341773104a4e722,4
18S-B-August-6-L1,18,a79565cab76da10091913587be07d9333d962fd8,81
18S-B-August-6-L1,18,0e6cfee6cc0871a992b950c2da793dc360a58e58,47
18S-B-August-6-L1,18,57b0046bf557547fd145e7c916bbcf9a3634ad42,4
18S-B-August-6-L1,18,ba61e149056eaa9d552220ef14d8f1b5a7df0d7a,72
18S-B-August-6-L1,18,68263aaa708e4d67723649f662f85c77b6d1adf3,11
18S-B-August-6-L1,18,d1eda1ded488105f26b7912d52cf4ee696933c33,12
18S-B-August-6-L1,18,df25ee3c72bcddd8b01bd915bcfd28dd82ccb4d0,51
18S-B-August-6-L1,18,6953937075794914b36f467be78f91c09d3dcdf6,35
18S-B-August-6-L1,18,0bfadd373ad3657e678a02d90c5d817ca2d72497,21
18S-B-August-6-L1,18,275d6a5242cd733d250299ae3faeec0e2ba45fdc,21
